"","Age","aMortCEF1","aMortCEF2","aMortCEF3","aMortCEF4","aMortCEF5","aMortCEF6","aMortCEF7","aMortCEF8","aMortCEF9","aMortCEF10","aMortCEF11","aMortCEF12","aMortCEF13","aMortCEF14","aMortCEF15","aMortCEF16","aMortCEF17","aMortCEF18","aMortCEF19","aMortCEF20","aMortCEF21","aMortCEF22","aMortCEF23","aMortCEF24","aMortCEF25","aMortCEF26","aMortCEF27","aMortCEF28","aMortCEF29","aMortCEF30","aMortCEF31","aMortCEF32","aMortCEF33","aMortCEF34","aMortCEF35","aMortCEF36","aMortCEF37","aMortCEF38","aMortCEF39","aMortCEF40","aMortCEF41","aMortCEF42","aMortCEF43","aMortCEF44","aMortCEF45","aMortCEF46","aMortCEF47","aMortCEF48","aMortCEF49","aMortCEF50","aMortCEF51","aMortCEF52","aMortCEF53","aMortCEF54","aMortCEF55","aMortCEF56","aMortCEF57","aMortCEF58","aMortCEF59","aMortCEF60","aMortCEF61","aMortCEF62","aMortCEF63","aMortCEF64","aMortCEF65","aMortCEF66","aMortCEF67","aMortCEF68","aMortCEF69","aMortCEF70","aMortCEF71","aMortCEF72","aMortCEF73","aMortCEF74","aMortCEF75","aMortCEF76","aMortCEF77","aMortCEF78","aMortCEF79","aMortCEF80","aMortCEF81","aMortCEF82","aMortCEF83","aMortCEF84","aMortCEF85","aMortCEF86","aMortCEF87","aMortCEF88","aMortCEF89","aMortCEF90","aMortCEF91","aMortCEF92","aMortCEF93","aMortCEF94","aMortCEF95","aMortCEF96","aMortCEF97","aMortCEF98","aMortCEF99","aMortCEF100","aMortCEF101","aMortCEF102","aMortCEF103","aMortCEF104","aMortCEF105","aMortCEF106","aMortCEF107","aMortCEF108","aMortCEF109","aMortCEF110","aMortCEF111","gender"
"116",6,0,0,0,0,0,0,0,0.000110748660947952,0.00020136120172363,0.000312109862671693,0.000402722403447259,0.000503403004309074,0.000614151665257138,0.000734968386291338,0.000855785107325538,0.00100680600861826,0.00117796303008337,0.0014296645322379,0.00170150215456483,0.00202368007732266,0.00240626636059764,0.0028089887640449,0.0032419153477508,0.00368490999154283,0.00413797269542099,0.00464137569973018,0.00514477870403925,0.00566831782852082,0.00619185695300228,0.00678587249808704,0.00741009222343042,0.00807458418911847,0.00873907615480651,0.00947404454109785,0.0101989448673029,0.0109943216141114,0.0118601747815231,0.0128065724296242,0.0138033103781563,0.014890660867464,0.0160686238975474,0.0172969272280617,0.0186561153396964,0.0201361201723652,0.0217872820264991,0.0236196689621844,0.02558294067899,0.0278683903185535,0.0302947927993234,0.0329024203616448,0.0357516813660344,0.0388627119326648,0.0421448995207604,0.0457996053320447,0.0495650598042769,0.053652692199267,0.0578611413152914,0.0624622447746768,0.0673049816761306,0.0725806451612903,0.0781281462687769,0.0840683017196247,0.0904917240546091,0.0974588216342475,0.105452861342676,0.113366356570416,0.122306793926946,0.132032539970199,0.142755023961983,0.153980910958077,0.166082719181668,0.179261809834481,0.19342757037574,0.208821634247513,0.225091619346784,0.242771132858121,0.262242761064798,0.282570174378801,0.30483065522935,0.328742297934034,0.353821835608715,0.380864645000201,0.409226370262978,0.440014498006524,0.472242358342395,0.506211993073175,0.542104627280416,0.579265837058516,0.617091538802304,0.656286496717812,0.69572308807539,0.735159679432967,0.772210140550119,0.808676654182272,0.842042205307881,0.872407474527808,0.899188514357054,0.922304780314929,0.941695864040917,0.957472514195965,0.969896500342314,0.979360476823325,0.986317506342878,0.991250855785107,0.994613587853892,0.996828561072852,0.998228021424832,0.999073738472071,0.999567073416294,0.999848979098707,1,"female"
"117",7,0,0,0,0,0,0,0,0,9.06225771047441e-05,0.000201383504677221,0.000292006081781854,0.000392697834120409,0.000503458761692886,0.000624288864499174,0.000745118967305462,0.000896156595813295,0.00106733257478886,0.00131906195563525,0.00159092968694937,0.00191314329443277,0.00229577195331936,0.00269853896267358,0.00313151349772946,0.00357455720801914,0.00402767009354264,0.00453112885523553,0.0050345876169283,0.00555818472908892,0.00608178184124943,0.00667586318004695,0.00730015204454612,0.00796471760998065,0.00862928317541518,0.00936433296748672,0.0100893135843243,0.0108847784277991,0.0117507274979107,0.0126972299698932,0.013694078318045,0.0147815492433015,0.0159596427456627,0.0171880821241932,0.0185474207807639,0.0200275895401408,0.0216789342784933,0.0235115241710552,0.0254750133416573,0.0277607161197427,0.0301873873511021,0.032795303736671,0.0356448803278524,0.038756255475114,0.0420388066013513,0.0456939172112413,0.0494597887487036,0.0535478738936494,0.0577567891414015,0.0623584022232739,0.0672016755107589,0.0724779233332998,0.0780260388871548,0.0839668522751302,0.0903909860743307,0.0973588553361595,0.105353780471842,0.113268152205653,0.122209579813318,0.131936403089223,0.14266007471328,0.15388720509903,0.165990353730126,0.179170904111244,0.19333823366528,0.208734002597847,0.22500578977576,0.242687261486412,0.26216104638869,0.282490711185847,0.304753657627904,0.328667948808313,0.35375026431585,0.380796068993989,0.409160935627763,0.439952473492896,0.472183903416471,0.506157300655503,0.542053910364202,0.579219236152367,0.617049127505966,0.65624842669137,0.695689386082386,0.735130345473402,0.772184910333995,0.808655463031023,0.842024709756024,0.872393342261335,0.899177348383394,0.922296174720329,0.941689406220736,0.95746780381219,0.969893166050769,0.979358190770594,0.986315990857189,0.991249886721778,0.994612991249887,0.996828209801335,0.998227825158841,0.999073635878485,0.999567025464944,0.999848962371492,1,"female"
"118",8,0,0,0,0,0,0,0,0,0,0.000110770965922878,0.000201401756223292,0.000302102634334938,0.000412873600257816,0.000533714653991813,0.000654555707725811,0.00080560702489328,0.000976798517683101,0.00122855071296222,0.00150044308386368,0.00182268589382097,0.00220534923064532,0.0026081527430919,0.00304116651897207,0.00348425038266336,0.00393740433416576,0.0044409087247241,0.00494441311528233,0.00546805768146303,0.00599170224764361,0.00658583742850237,0.00721018287279471,0.00787480866833164,0.00853943446386857,0.00927455087408367,0.00999959719648755,0.0107951341335697,0.0116611616853299,0.0126077499395794,0.0136046886328849,0.0146922581164908,0.0158704583903972,0.0170990091033594,0.0184584709578668,0.0199387738661082,0.0215902682671393,0.0234230242487715,0.0253866913719488,0.0276726013050834,0.0300994924675743,0.0327076452106663,0.0355574800612262,0.0386691371948763,0.0419519858213164,0.0456074276967696,0.0493736405381455,0.0534620961894787,0.0576713928945461,0.0622734230242488,0.0671171352614195,0.0723938612744703,0.0779424796584226,0.0838838314670104,0.0903085474905341,0.0972770482558608,0.105272697977926,0.113187786997503,0.122130024973818,0.131857729799404,0.142582373318295,0.153810521227745,0.165914766776766,0.179096511721582,0.193265125271892,0.208662289535165,0.224935551438009,0.242618625634416,0.26209417546121,0.282425682751954,0.304690646902441,0.32860710545396,0.353691694191573,0.380739950052365,0.409107387416418,0.439901715942963,0.472136067026505,0.506112543301378,0.542012406348183,0.579181100459196,0.617014420365746,0.656217272214614,0.69566180617095,0.735106340127286,0.772164263272376,0.808638121324418,0.842010392330621,0.872381777169097,0.899168210746798,0.922289132361234,0.94168412148554,0.957463949085636,0.969890437444615,0.97935631998711,0.986314750664626,0.991249093692097,0.994612503021027,0.996827922339483,0.998227664545235,0.999073551921373,0.99956698622412,0.999848948682833,1,"female"
"119",9,0,0,0,0,0,0,0,0,0,0,9.064083067278e-05,0.000191352864753721,0.000302136102242824,0.000422990543139976,0.000543844984037127,0.000694913035158539,0.000866123493096162,0.00111790357829851,0.00138982607031708,0.00171210457937611,0.00209481030888378,0.00249765844520754,0.00293072019175568,0.00337385314171187,0.0038270572950761,0.00433061746548092,0.00483417763588563,0.00535788021310666,0.00588158279032757,0.00647578379140517,0.00710019840270714,0.00776489782764142,0.0084295972525757,0.00916479510136666,0.00988992174674946,0.0106855468159891,0.0115516703090852,0.0124983634294461,0.0134954125668476,0.0145831025349218,0.015761433333669,0.0169901201494566,0.0183497326095495,0.0198301995105395,0.0214818768694671,0.0233148358897405,0.025278720554319,0.0275648837279567,0.0299920437493075,0.0326004854320043,0.0354506359964952,0.0385626378495966,0.0418458501606357,0.0455016969977743,0.0492683270724018,0.0533572356560885,0.0575669986806723,0.0621695386381718,0.0670137874774656,0.0722910980633075,0.077840331141168,0.0837823411519442,0.0902077689263089,0.0971770416847108,0.105173577190738,0.113089543069501,0.12203277169589,0.13176155418811,0.142487385817731,0.153716777617757,0.165822364114288,0.179005569375485,0.193175752570675,0.208574622581652,0.224849687289134,0.242534720473749,0.262012427865006,0.28234618754595,0.304613618281248,0.328532726375475,0.35362009406504,0.380671346419184,0.409041926419788,0.439839666441743,0.472077588551056,0.506057828849969,0.541961668999829,0.579134480779108,0.616971991983322,0.656179186851037,0.695628090600546,0.735076994350055,0.772139022891845,0.808616921635966,0.841992889730394,0.872367639209209,0.899157040274742,0.922280523299729,0.94167766106372,0.957459236804206,0.969887101809795,0.979354033013405,0.986313234568399,0.991248124238365,0.994611906176669,0.99682757092645,0.998227468200175,0.999073449286455,0.999566938253452,0.999848931948879,1,"female"
"120",10,0,0,0,0,0,0,0,0,0,0,0,0.00010072116353087,0.000211514443414894,0.00033237983965196,0.000453245235889027,0.000604326981185332,0.000775552959187833,0.00102735586801501,0.00129930300954838,0.00162161073284719,0.00200435115426458,0.00240723580838806,0.00284033681157089,0.00328350993110677,0.00373675516699568,0.00424036098465014,0.00474396680230449,0.00526771685266515,0.0057914669030257,0.00638572176785787,0.0070101929817494,0.00767495266105321,0.00833971234035702,0.00907497683413246,0.00980016921155475,0.0105958664034488,0.0114620684098143,0.0124088473470045,0.0134059868659603,0.0144937754320938,0.0156722130454051,0.0169010112404819,0.0182607469481488,0.0197413480520528,0.0213931751339592,0.0232263003102213,0.0251903629990734,0.0274767334112244,0.0299041134523186,0.0325127915877685,0.0353632005156924,0.0384754844687966,0.0417589943999034,0.0454151726360744,0.0491821441521293,0.053271423391483,0.0574815680270739,0.0620845252004352,0.0669292131662705,0.0722070021352887,0.0777567382458403,0.0836992868941623,0.0901252971274324,0.0970952016437694,0.105092462028121,0.113009145481649,0.121953184803191,0.131682849200274,0.142409653116313,0.153640062850006,0.165746746706418,0.17893114701261,0.193102614721405,0.208502880625277,0.224779420651867,0.24246605696789,0.261945529994763,0.282281132911647,0.304550582168325,0.32847185850691,0.353561500342452,0.380615204866847,0.408988356633496,0.439788888441239,0.472029732887474,0.506013053462794,0.541920148261553,0.579096329720801,0.616937270859353,0.656148019821925,0.695600499576971,0.735052979332017,0.772118367511382,0.808599572942267,0.841978566536401,0.872356069457314,0.899147898956529,0.922273478103219,0.941672374199267,0.957455380524556,0.969884372104267,0.979352161476169,0.986311993876153,0.991247330889167,0.994611417751098,0.996827283348777,0.998227307521857,0.999073365295516,0.999566898996817,0.999848918254704,1,"female"
"121",11,0,0,0,0,0,0,0,0,0,0,0,0,0.000110804440236169,0.000231682011402848,0.000352559582569527,0.000503656546527848,0.000674899772347301,0.000926728045611169,0.00119870258073617,0.00152104277051394,0.00190382174587511,0.0023067469830973,0.00273989161311124,0.0031831093740557,0.00363640026593066,0.00414005681245851,0.00464371335898624,0.00516751616737522,0.00569131897576409,0.00628563370066686,0.00691016781836139,0.00757499445977807,0.00823982110119475,0.00897515965912533,0.0097004250861253,0.0104962024296393,0.011362491689667,0.0123093659971392,0.0133066059592643,0.0143945040997643,0.0155730604186393,0.0168019823921672,0.0181618550677923,0.019642605314584,0.0212945987871951,0.0231279086165563,0.0250921691480147,0.0273787698692509,0.0298063944235147,0.0324153353345288,0.0352660313878761,0.0383786288454178,0.041662469528779,0.0453190160565708,0.0490863670245986,0.0531760581824043,0.0573866269113767,0.0619900477466407,0.066835223724238,0.0721135443318493,0.0776638394745856,0.0836069867236135,0.0900336442573081,0.0970042508612528,0.105002316820114,0.112919797731531,0.121864737997865,0.131595382476782,0.142323266917823,0.153554807905393,0.165662711283921,0.178848439672019,0.193021334891311,0.208423152084131,0.224701331667909,0.242389749581965,0.26187118480166,0.282208836150452,0.304480528637911,0.328404214597982,0.353496383745996,0.380552813425469,0.408928823256845,0.439732457642485,0.471976549751194,0.505963293510889,0.541874005278321,0.579053931543002,0.616898684449101,0.656113383161755,0.695569837016742,0.735026290871729,0.772095412696174,0.808580292926648,0.84196264883051,0.872343211717066,0.899137739992344,0.922265648608901,0.941666498781151,0.957451094949332,0.969881338517638,0.979350081592361,0.986310615065375,0.991246449221347,0.994610874952153,0.996826963756875,0.998227128956222,0.999073271954389,0.999566855369986,0.999848903036042,1,"female"
"122",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120890966422543,0.000241781932845086,0.000392895640873237,0.000564157843305164,0.000816014023352082,0.00108801869780278,0.00141039460826285,0.00179321600193426,0.00219618589000933,0.00262937851969012,0.00307264539657274,0.00352598652065719,0.00402969888075114,0.00453341124084498,0.0050572720953427,0.00558113294984031,0.00617551353475108,0.00680011686126758,0.00746501717659151,0.00812991749191544,0.00886533753765253,0.00959068333618767,0.0103865488651361,0.0112529341244976,0.012199913361474,0.01319726383446,0.0142852825322627,0.0154639694548825,0.0166930276135116,0.0180530509857651,0.0195339653244412,0.0211861418655491,0.0230196548562909,0.0249841330606571,0.0272709871754834,0.0296988807511358,0.0323081107764223,0.0351591227345537,0.0382720651199339,0.0415562697077461,0.0452132214420278,0.04898098989553,0.0530711342594924,0.0572821695898774,0.0618861005611356,0.0667318134652388,0.0720107189990228,0.0775616292072575,0.0835054350563654,0.0899328047711634,0.0969041838348629,0.104903136113154,0.11282149441383,0.121767425929097,0.131499148726111,0.142228221996111,0.153461007626205,0.165570252762862,0.17875744235012,0.192931908163162,0.208335432134834,0.224615415613068,0.242305793699566,0.261789387787998,0.282129292888589,0.304403453451941,0.328329790556401,0.353424740336278,0.380484168320522,0.408863322688212,0.439670370631555,0.471918035924765,0.505908545983901,0.541823237258596,0.579007283680727,0.616856230418182,0.656075274775093,0.695536101064848,0.734996927354604,0.772070157057514,0.808559080422716,0.841945135649739,0.872329065210602,0.899126562767597,0.922257034343109,0.941660034453926,0.957446379819268,0.969878000866385,0.979347793236151,0.986309098052648,0.991245479181568,0.994610277746996,0.996826612131409,0.99822693249247,0.999073169257427,0.999566807370319,0.999848886291972,1,"female"
"123",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120905582815296,0.000272037561334387,0.000443320470322713,0.000695207101187866,0.000967244662522253,0.00128965955002967,0.00167252722894479,0.00207554583832904,0.00250879084341719,0.0029521113137399,0.00340550724929717,0.00390928051102759,0.0044130537727579,0.00493697796495755,0.00546090215715709,0.00605535460599889,0.0066800334505446,0.00734501415602867,0.00800999486151274,0.00874550382363908,0.00947093732053074,0.0102668990740648,0.011133389084241,0.012080482816294,0.0130779538745201,0.0141661041198577,0.0153449335523067,0.0165741403109288,0.0179343281176009,0.0194154215070881,0.0210677978055637,0.0229015324782622,0.0248662481990106,0.0271533788072665,0.0295815659288067,0.0321911114245701,0.0350424680859639,0.0381557868434575,0.0414403885099394,0.0450977823901019,0.0488660063878449,0.0529566452730954,0.0571681897411613,0.0617726773533768,0.0666189761312228,0.071898519914157,0.0774501012584256,0.0833946257468439,0.0898227725665232,0.0967949945088714,0.10479491390515,0.112714229579551,0.121661242707882,0.131394142124513,0.142124512599369,0.153358656335956,0.165469365547954,0.178658149540055,0.192834329125147,0.208239715468862,0.224521667287987,0.242214184239957,0.261700134003688,0.28204249831236,0.304319351946076,0.328248581878268,0.353346565777675,0.38040926539783,0.408791850963718,0.439602623651147,0.471854187867125,0.505848807568689,0.541767841130064,0.578956383310999,0.616809906197419,0.656033692355745,0.695499289679701,0.734964887003657,0.772042599067012,0.808535934146759,0.841926025934247,0.872313629081823,0.899114366605878,0.922247634784536,0.94165298082639,0.957441234849019,0.969874358948524,0.979345296269055,0.986307442746169,0.991244420711126,0.994609626099485,0.996826228451099,0.998226718118709,0.999073057198416,0.999566754994912,0.999848868021481,1,"female"
"124",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151150253428575,0.000322453873980982,0.000574370963028607,0.000846441419200064,0.00116889529318105,0.00155180926853353,0.00195487661100973,0.00238817400417173,0.00283154808089559,0.00328499884118132,0.00378883301927668,0.00429266719737193,0.00481665474259113,0.00534064228781021,0.00593516661796265,0.00655992099880089,0.00722498211388669,0.00789004322897248,0.00862564112899164,0.00935116234544882,0.0101472203468395,0.0110138151331634,0.0119610233879825,0.0129586150606112,0.0140468968852971,0.0152258688620401,0.0164552242565926,0.01781557653745,0.0192968490210502,0.0209494251252028,0.0227833815334697,0.0247483348280414,0.0270357419965941,0.0294642227350134,0.0320740837775472,0.0349257852255666,0.0380394804461955,0.0413244792873769,0.0449823154203489,0.0487509950725017,0.0528421285986355,0.0570541823275124,0.0616592267153034,0.0665061115085802,0.0717862936950191,0.0773385463376293,0.0832837896391539,0.08971271375165,0.0966857787764891,0.104686665524642,0.112606938804301,0.121555033807273,0.131289110128075,0.142020778121505,0.15325628029303,0.165368453934441,0.178558832716976,0.192736726488578,0.208143975654733,0.224427896290773,0.24212255262548,0.261610858634206,0.281955682745695,0.304235230101069,0.328167353560596,0.353268372313304,0.380334344360584,0.408720361954474,0.439534860286782,0.471790324368444,0.505789054706315,0.54171243160451,0.578905470631506,0.616763570773587,0.655992099880087,0.695462469392074,0.73493283890406,0.772015034411874,0.808512782273098,0.841906911597255,0.872298189219964,0.899102167494634,0.92223823295277,0.941645925493002,0.957436088634508,0.969870716149901,0.979342798698092,0.986305787039369,0.991243361984703,0.99460897429438,0.996825844677999,0.998226503693104,0.999072945112304,0.999566702606838,0.999848849746571,1,"female"
"125",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017132951705233,0.000423284689188075,0.000695396275094703,0.00101789889542848,0.0014008707570749,0.0018039990324921,0.00223736192856567,0.00268080303152463,0.00313432234136897,0.00363823268564057,0.00414214302991207,0.00466620978795455,0.00519027654599692,0.00578489075223733,0.00640973957913411,0.00707490123357255,0.00774006288801099,0.00847577199064745,0.00920140288639842,0.00999758123034754,0.0108643070224946,0.011811658469725,0.0128094009513827,0.0138978472950092,0.0150769975006047,0.0163065387406272,0.0176670966701605,0.0191485930823188,0.0208014190115295,0.0226356526646779,0.024600903007337,0.0268886559703298,0.0293175038297186,0.0319277594130453,0.0347798919616222,0.0378940578892203,0.0411795533338708,0.0448379424332823,0.0486071918084334,0.0526989438039184,0.0569116342820286,0.0615173748286705,0.0663649923405627,0.0716459727485286,0.077199064742401,0.0831452068048053,0.0895751027977102,0.0965492219624285,0.104551318229461,0.112472788841409,0.121422236555672,0.131157784406998,0.141891074739982,0.153128275417238,0.165242280093526,0.178434652906555,0.192614689994356,0.20802426832218,0.224310650649037,0.242007981939853,0.261499234056277,0.281847133757962,0.30413004918165,0.328065790534548,0.353170603886157,0.380240667580424,0.408630976376683,0.439450133032331,0.471710473272595,0.505714343304039,0.541643150850601,0.578841812464726,0.61670563573329,0.655940095138273,0.695416431508506,0.734892767878739,0.771980569217125,0.808483834556156,0.841883012174474,0.872278884140934,0.89908691445618,0.922226477465129,0.941637103926469,0.95742965411594,0.969866161412562,0.979339675884867,0.986303716842699,0.991242038216561,0.994608159316295,0.996825364831089,0.998226235588164,0.99907280496654,0.999566637103927,0.999848826896719,1,"female"
"126",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251998346890817,0.000524156561532921,0.000846714445553189,0.00122975193282732,0.00163294928785263,0.00206638644450492,0.0025099035350328,0.00296350055943627,0.00346749725321802,0.00397149394699965,0.00449565050853268,0.00501980707006561,0.00561452316872798,0.00623947906901734,0.00690475470480916,0.00757003034060098,0.00830586551352226,0.00903162075256783,0.00982793552874297,0.0106948098420474,0.011642323626357,0.0126402370800448,0.0137288699386132,0.0149082222020623,0.0161379741348896,0.0174987652081003,0.0189805154878184,0.0206336246434223,0.0224681726087877,0.0244337597145363,0.0267219047043052,0.0291511687683328,0.0317618716421221,0.0346144929289264,0.0377291924964972,0.0410152509399538,0.0446742669368089,0.0484441622062959,0.0525366153598032,0.0567500277198182,0.0613565575009828,0.0662050056951626,0.0714868910459947,0.077040934611469,0.0829880955980929,0.0894190934107472,0.0963944076526858,0.104397875149939,0.112320703176187,0.12127168445775,0.131008900581612,0.141744030159162,0.152983156430494,0.165099236949006,0.17829387039221,0.192476337355227,0.207888556251071,0.224177729394095,0.241878093279708,0.261372685395184,0.281724071890088,0.304010805689115,0.327950648643745,0.353059763927949,0.380134466317901,0.408529640045561,0.439354077837249,0.471619946173153,0.505629643069542,0.541564607336176,0.57876964327114,0.616639954841896,0.655881137419738,0.695364238410596,0.734847339401453,0.771941496063786,0.808451016561331,0.841855917425181,0.872256997994093,0.899069622103279,0.922213150281734,0.941627102926205,0.957422359309323,0.969860997711855,0.97933613555495,0.986301369863014,0.991240537462074,0.994607235376536,0.996824820829175,0.998225931637888,0.999072646083441,0.999566562843347,0.999848800991865,1,"female"
"127",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272226815349552,0.000594866003911979,0.000978000040329925,0.00138129902603293,0.00181484543566375,0.00225847431993711,0.00271218567885299,0.00321630941098186,0.00372043314311062,0.00424472182452466,0.00476901050593859,0.00536387650985057,0.00598898993769036,0.00665443326410039,0.00731987659051042,0.0080558972394185,0.00878183541368393,0.00957835091044753,0.0104454437297091,0.0113931963461112,0.0123913613357263,0.0134802685971245,0.0146599181303059,0.0158899800367002,0.0172511141134481,0.0187332378859068,0.0203867637272892,0.0222217741122382,0.0241878566675405,0.0264765784114054,0.0289064548002662,0.0315178157326935,0.0343711560565426,0.0374866407210986,0.0407735274545785,0.0444334657498337,0.0482043112661572,0.0522977959710431,0.0565122703716401,0.0611199612832974,0.0659696315863765,0.0712528482990865,0.0768082918271461,0.0827569518662661,0.0891895706882297,0.0961666431408925,0.104172128007098,0.112096953076163,0.121050190558771,0.130789861063499,0.141527696557843,0.152769655784316,0.164888790304692,0.178086749611825,0.19227279143393,0.207688895162429,0.223982174184832,0.241686999657196,0.261186505615938,0.2815430219193,0.303835373354036,0.327781250630155,0.352896694964812,0.379978221854772,0.408380552922909,0.439212760379908,0.471486761710794,0.505505031154847,0.541449053255631,0.57866346716138,0.616543324393539,0.655794398177089,0.69528745135206,0.734780504527031,0.771884011211712,0.808402734367123,0.841816055332621,0.872224798854631,0.899044181403884,0.922193543183239,0.941612389344841,0.957411627109758,0.969853400818697,0.979330926982719,0.986297916960739,0.991238329535601,0.994605876066222,0.996824020487589,0.998225484462907,0.999072412332883,0.999566453590369,0.999848762880362,1,"female"
"128",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322727043517712,0.000705965407695057,0.00110937421209217,0.00154303867681915,0.00198678836165602,0.00244062326660277,0.00294488427209927,0.00344914527759566,0.00397357672331204,0.00449800816902831,0.00509303615551409,0.00571831980232975,0.00638394432958505,0.00704956885684035,0.00778578992486517,0.00851192577277999,0.00930865816146445,0.0101759870909183,0.0111239977812516,0.0121224345721346,0.0132116383440069,0.0143916090968685,0.0156220059502799,0.0169835106651203,0.0184660380212799,0.0201200141193082,0.0219555241793153,0.0239221421007514,0.0262114870657053,0.0286420251121981,0.0312540971206697,0.0341082144117796,0.0372245474257476,0.0405123291815844,0.0441732640814886,0.047945136402602,0.0520397357672331,0.0562553577731834,0.0608643033634209,0.0657152942362967,0.0709999495738995,0.0765569058544703,0.0825071857193284,0.0889415561494629,0.0959205284655338,0.103928193232817,0.111855176239221,0.120810851696838,0.13055317432303,0.141293933740104,0.152538954162675,0.164661388734809,0.177862941858706,0.192052846553376,0.207473148101457,0.223770863799102,0.241480510312138,0.26098532600474,0.281347385406687,0.303645807069739,0.32759820483082,0.352720488124653,0.379809389339922,0.408219454389592,0.439060057485755,0.471342847057637,0.505370379708537,0.541324189400434,0.578548736826181,0.616438908779184,0.655700670667137,0.695204477837729,0.73470828500832,0.771821895012859,0.808350562251021,0.841772981695325,0.872190005546871,0.899016691039282,0.922172356411679,0.941596490343402,0.95740003025566,0.969845191871313,0.979325298774646,0.986294185870607,0.991235943724472,0.994604407241188,0.996823155665373,0.998225001260653,0.999072159749887,0.999566335535273,0.999848721698351,1,"female"
"129",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383362085489792,0.000786901122847374,0.00122070558800686,0.00166459852910025,0.00211857994612753,0.00262300374282462,0.0031274275395216,0.00365202828808659,0.00417662903665147,0.00477184911675394,0.00539733462465833,0.00606317403629841,0.00672901344793849,0.00746547219111616,0.00819184245835983,0.00898883205714121,0.00985644098746008,0.0108047577252504,0.0118035168427106,0.0128930722435762,0.0140734239278472,0.015304217991788,0.0166661622428701,0.0181491682051593,0.0198036782583256,0.0216397808783028,0.0236070336854212,0.0258971177224258,0.0283284404225054,0.0309413556893961,0.0337963943787013,0.0369137334422889,0.0402025765967536,0.0438646933607741,0.0476377833600678,0.0517337045892477,0.055950687529635,0.0605611210314458,0.0654136779556713,0.0707000393450562,0.0762587895846575,0.0822109903856825,0.0886474380315366,0.0956286633778236,0.103638913269372,0.11156845535345,0.120527021982789,0.130272489734976,0.141016716604623,0.152265367270966,0.164391715343563,0.177597530341091,0.191792015980146,0.207217295683141,0.223520272792389,0.241235636532389,0.26074674898863,0.281115381899257,0.303421002189199,0.327381132532308,0.352511526083755,0.379609172442319,0.40802840914823,0.438878968554221,0.471172180018765,0.50521069781988,0.541176114524379,0.578412679196554,0.616315083280369,0.6555895200912,0.695106080324445,0.734622640557691,0.771748231994593,0.808288691827326,0.841721901072405,0.87214874448917,0.898984090473452,0.92214723121778,0.94157763586655,0.957386277655034,0.969835456957517,0.979318624335421,0.986289761205775,0.991233114413406,0.994602665375342,0.996822130080809,0.998224428235626,0.999071860214077,0.99956619553484,0.999848672860991,1,"female"
"130",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040369379825398,0.000837664631377098,0.00128172780945652,0.00173588333249225,0.00224050058030983,0.00274511782812731,0.00326991976585762,0.00379472170358781,0.00439017005601248,0.00501589544330628,0.00568199021042542,0.00634808497754455,0.00708482615935815,0.00781147499621534,0.00860877024776711,0.00947671191401323,0.0104253923399101,0.0114245344905889,0.0125145077458747,0.0136953121057677,0.0149265781904425,0.0162890447595499,0.0177726194681334,0.0194277640409749,0.0212645708230308,0.0232325780895191,0.0255235403946107,0.0279557955290911,0.030569712872786,0.0334258464954332,0.0365443810869455,0.0398344855427158,0.0434980067618711,0.0472725437755462,0.0513700358278245,0.0555886360195792,0.0602008376646314,0.065055255588636,0.0703436443457637,0.0759045264167129,0.0818590099409598,0.0882979260231114,0.0952818287329061,0.103295150628248,0.11122773376394,0.120189736085179,0.129938941313014,0.140687288691527,0.151940253317858,0.164071251955392,0.177282131503255,0.19148206085684,0.2069132562951,0.223222485744563,0.240944643487914,0.260463238633496,0.280839683100368,0.30315385779886,0.327123177070192,0.352263208356462,0.379371246909219,0.407801382651259,0.438663773527779,0.470969369733057,0.505020941615784,0.541000151385174,0.578250996619064,0.616167936620074,0.655457435535147,0.694989150729172,0.734520865923197,0.771660695362567,0.808215168794469,0.841661199979815,0.872099712368169,0.898945349952061,0.922117373971842,0.941555230357773,0.957369934904375,0.969823888580511,0.979310692839481,0.986284503204319,0.991229752232931,0.994600595448352,0.996820911338749,0.998223747287682,0.999071504264016,0.999566029166877,0.999848614825655,1,"female"
